Obama says Chicago schools never close for snow		True		"In Chicago, school is never canceled" because of winter weather.
Mica correct roads and bridges are small part of stimulus 		True		Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program, "but he proposed a $500 billion highway system, and they're going to put $30 billion" into roads and bridges.
$5 trillion added to national debt under Bush		True		"We've added, in the last eight years, $4 trillion of debt to the nation's obligations."
Chu said all the world's coal burned up is "worst nightmare"		True		Energy nominee Steven Chu has called coal "his worst nightmare."
Geithner's 'common' tax error		True		Geithner's failure to pay self-employment taxes while working for the IMF "is a mistake that is commonly made for people who are working internationally or for international institutions."
Postal Service employs just over 600,000		True		If Obama's economic plan creates 600,000 new government jobs, "that's about the size of the post office work force."
Elections tighten almost every time		True		"The race will tighten, just because that's what happens at the end of campaigns. They always have."
Different statements, different numbers		True		Barack Obama said "people making less than $250,000 would benefit from his plan" then said "if you're a family making less than $200,000, you'll benefit."
McCain opposed law for equal pay lawsuits		True		"In April, Sen. McCain came out against helping women earn equal pay for equal work."
21 bottles of deregulation on the wall		True		McCain called for less regulation 21 times just this year.
Closer to 40 percent than 50 percent		True		Between 40 and 50 percent of tax filers do not owe any income tax.
Obama's been critical of NAFTA		True		"Obama said he would unilaterally renegotiate the North American Free Trade Agreement."
The idea is old, but the plan is McCain's		True		A mortgage buyback plan is "my proposal, it's not Sen. Obama's proposal, it's not President Bush's proposal."
High earners get a break under McCain's plan		True		John McCain "is proposing tax cuts that would give the average Fortune 500 CEO an additional $700,000 in tax cuts."
Obama revives an 80s scandal		True		McCain intervened on behalf of Charles Keating with federal regulators... that allowed Keating to continue his fraud at an incredible cost to taxpayers.
Obama and Ayers, Round II		True		"Obama held one of the first meetings of his political career in Bill Ayers's home. And they've worked together on various projects in Chicago."
Biden more or less right on McCain's subprime surprise		True		"John McCain said...in December he was surprised there was a subprime mortgage problem."
Yes, wary about Spain -- and maybe confused, too		True		McCain "said the other day that he would not meet potentially with the prime minister of Spain, because he . . . wasn't sure whether they were aligned with us."
Bear study funding actually undersold		True		"You know, we spent $3-million to study the DNA of bears in Montana."
McCain right on amount of Obama's pork requests		True		None
"He has asked for $932-million of earmark pork-barrel spending, nearly a million dollars for every day that he’s been in the United States Senate."		True		None
Yes, McCain said he would oppose some changes		True		Obama says McCain went to Bermuda and "pledged to protect tax breaks for American corporations that hide their profits offshore."
Their employees have donated		True		Barack Obama got more campaign contributions from Fannie Mae and Freddie Mac "than any other member of Congress, except for the Democratic chairmen of the committee that oversees them."
McCain's got Obama over a pork barrel		True		"Obama has asked for $932-million in earmarks, literally $1-million for every day that he’s been in Congress."
Not far from Lincoln's sentiment		True		Sarah Palin was repeating "Abraham Lincoln's words" in discussing the war in Iraq.
McCain is not computer savvy		True		"He admits he still doesn't know how to use a computer, can't send an e-mail."
Numbers right, context missing		True		Palin "inherited a city with zero debt, but left it with indebtedness of over $22-million."
He butted heads with Big Pharma		True		John McCain "took on the drug industry."
However, loyalty was the overriding issue		True		Palin "fired Wasilla's Police Chief because he 'intimidated' her."
